time;co2;people;door;window;voc
2024-02-03 08:00:00;381,93512798486717;0;0;0;161,86209974785265
2024-02-03 09:00:00;382,69594036587733;0;0;0;129,90825560127473
2024-02-03 10:00:00;394,0293677637489;1;0;0;179,16379942191108
2024-02-03 11:00:00;394,29847167236284;1;0;0;199,45315289534366
2024-02-03 12:00:00;379,06272352062007;0;0;0;132,77773446708568
2024-02-03 13:00:00;380,4987601813488;0;0;0;183,05659171744162
2024-02-03 14:00:00;384,21381643717547;0;0;0;178,91668052941398
2024-02-03 15:00:00;409,62296727151676;2;0;0;227,32098044813068
2024-02-03 16:00:00;384,4420228718691;0;0;0;166,6460840717731
2024-02-03 17:00:00;384,921544322385;0;0;0;205,34612654886973
2024-02-03 18:00:00;387,19856369851453;0;0;0;194,66355519884846
2024-02-03 19:00:00;381,50100102213304;0;0;0;169,7427439731859
2024-02-03 20:00:00;380,24911158592045;0;0;0;134,16555739677727
2024-02-03 21:00:00;384,33655682424387;0;0;0;199,6418795666661
2024-02-03 22:00:00;385,29598113616646;0;0;0;191,77349483243185
2024-02-03 23:00:00;387,1261834959163;0;1;0;174,970225189208
2024-02-04 00:00:00;396,2965009014831;1;0;0;191,77440094011632
2024-02-04 01:00:00;398,2054770508153;1;0;0;203,28215728932724
2024-02-04 02:00:00;383,21456011774825;0;0;0;145,77503883986753
2024-02-04 03:00:00;395,513667819488;1;0;0;191,14306744550498
2024-02-04 04:00:00;409,2502165190978;2;0;0;249,31967775702373
2024-02-04 05:00:00;397,2245601369784;1;0;0;171,58066372385693
2024-02-04 06:00:00;397,1857910901231;1;0;0;198,34179660468143
2024-02-04 07:00:00;398,28422590166036;1;0;0;208,91404642033092
2024-02-04 08:00:00;384,4778257195558;0;0;0;172,5647717928433
2024-02-04 09:00:00;376,722033197384;0;1;1;129,18145354704234
2024-02-04 10:00:00;395,29042217155643;1;0;0;177,7637368804867
2024-02-04 11:00:00;384,25874298358394;0;0;0;189,7176735543215
2024-02-04 12:00:00;385,8783640192667;0;0;0;152,34656271300702
2024-02-04 13:00:00;400,28022152508635;1;0;0;230,23801559470328
2024-02-04 14:00:00;388,8954776434809;0;0;0;173,5983647853515
2024-02-04 15:00:00;385,3526052310542;0;0;0;192,41454937423168
2024-02-04 16:00:00;391,3802173174895;0;0;0;181,20946557990368
2024-02-04 17:00:00;403,7548833440419;1;0;0;200,21854379798853
2024-02-04 18:00:00;388,9228750166227;0;0;0;197,75173046848465
2024-02-04 19:00:00;404,26666964417313;1;0;0;222,22633994586704
2024-02-04 20:00:00;403,7593806255014;1;0;0;247,26414589045666
2024-02-04 21:00:00;389,721355000668;0;0;0;200,48446788560423
2024-02-04 22:00:00;401,7210966015174;1;0;0;211,7445459248572
2024-02-04 23:00:00;389,56348514706525;0;0;0;175,93631440041253
2024-02-05 00:00:00;400,68009295374003;1;0;0;213,56442471384887
2024-02-05 01:00:00;400,14875369174126;1;0;0;215,17328990980894
2024-02-05 02:00:00;401,34801599506346;1;0;0;199,03470232688056
2024-02-05 03:00:00;389,6832549530364;0;0;0;199,48068703744644
2024-02-05 04:00:00;402,0573393823635;1;0;0;209,60485326288602
2024-02-05 05:00:00;401,2267972493545;1;0;0;206,96764483137028
2024-02-05 06:00:00;391,24685318803614;0;0;0;178,70883383323877
2024-02-05 07:00:00;393,2234327865441;0;0;0;197,76627859173072
2024-02-05 08:00:00;391,2365197773072;0;0;0;175,95935257989544
2024-02-05 09:00:00;389,4736607191288;0;0;0;186,2162158971752
2024-02-05 10:00:00;389,24942069818843;0;0;0;232,96093386971373
2024-02-05 11:00:00;401,31111993570033;1;0;0;213,83282565023706
2024-02-05 12:00:00;404,83415529748885;1;0;0;216,2197334771931
2024-02-05 13:00:00;402,4705734109473;1;0;0;187,8394552139181
2024-02-05 14:00:00;400,14010243509824;1;0;0;212,63282502445654
2024-02-05 15:00:00;390,3673768333546;0;0;0;166,1793208683963
2024-02-05 16:00:00;386,4456195003552;0;0;0;169,10194772669942
2024-02-05 17:00:00;445,9121664701975;5;0;0;334,3568190331061
2024-02-05 18:00:00;399,2174011647429;1;0;0;178,17922289272013
2024-02-05 19:00:00;387,32489867967195;0;0;0;180,99205611543312
2024-02-05 20:00:00;385,7606481583243;0;0;0;179,53934320878207
2024-02-05 21:00:00;386,8035566984774;0;0;0;153,46486763206337
2024-02-05 22:00:00;396,9019262314602;1;0;0;196,19109053203337
2024-02-05 23:00:00;384,78536618476375;0;0;0;138,58155615765995
2024-02-06 00:00:00;385,1283853228954;0;0;0;200,74286367281238
2024-02-06 01:00:00;386,9527764990298;0;0;0;183,13063500804964
2024-02-06 02:00:00;397,467705705243;1;0;0;201,49911621780396
2024-02-06 03:00:00;385,27340028996844;0;0;0;169,84650158122005
2024-02-06 04:00:00;382,8644131963464;0;0;0;186,82561863566363
2024-02-06 05:00:00;382,05138166053064;0;0;0;162,65226775443102
2024-02-06 06:00:00;398,49022992075334;1;0;0;213,3576963061623
2024-02-06 07:00:00;410,56892577346713;2;0;0;266,3617949396127
2024-02-06 08:00:00;400,15074784422046;1;0;0;205,53132215659687
2024-02-06 09:00:00;396,92037053289437;1;0;0;183,64345500869143
2024-02-06 10:00:00;385,8553932460024;0;0;0;159,4812376013415
2024-02-06 11:00:00;385,48452597706665;0;0;0;199,03479057454533
2024-02-06 12:00:00;400,0196438658766;1;0;0;213,0584135508692
2024-02-06 13:00:00;388,48128779787544;0;0;0;172,15428465181364
2024-02-06 14:00:00;395,31932985812716;1;0;0;216,61327596939037
2024-02-06 15:00:00;401,6394287543925;1;0;0;233,6061429463976
2024-02-06 16:00:00;400,2117306241788;1;0;0;203,36225017577826
2024-02-06 17:00:00;387,6760467093554;0;0;0;161,59869751630654
2024-02-06 18:00:00;389,28287118103486;0;0;0;155,0416211136411
2024-02-06 19:00:00;386,58573075831885;0;0;1;143,9591064405535
2024-02-06 20:00:00;385,64973741044486;0;0;0;169,0058485588923
2024-02-06 21:00:00;391,0454094855559;0;1;0;171,84100568946002
2024-02-06 22:00:00;390,7468179886417;0;0;0;220,54993190183077
2024-02-06 23:00:00;387,4575121925212;0;0;0;179,56019011954965
2024-02-07 00:00:00;389,3930903374572;0;0;0;148,64642843048347
2024-02-07 01:00:00;411,4112198045967;2;0;0;266,7714044875215
2024-02-07 02:00:00;390,1581727691617;0;0;0;188,490248508858
2024-02-07 03:00:00;398,33302001742;1;0;0;219,67551194782484
2024-02-07 04:00:00;387,95885640976917;0;0;0;192,08758236176413
2024-02-07 05:00:00;398,2167074341209;1;0;0;212,02500237585733
2024-02-07 06:00:00;390,68916505953734;0;0;0;196,3854488131101
2024-02-07 07:00:00;397,8335193993097;1;0;0;209,9817291088386
2024-02-07 08:00:00;384,2107253798424;0;0;0;150,10306658617853
2024-02-07 09:00:00;412,8831080561275;2;0;0;251,70598761436588
2024-02-07 10:00:00;386,25677161091147;0;0;0;193,77778084439035
2024-02-07 11:00:00;386,1635507908669;0;0;0;171,33975171394206
2024-02-07 12:00:00;384,6077523603739;0;0;0;180,95798954955242
2024-02-07 13:00:00;399,41705610803757;1;0;0;217,38217428329258
2024-02-07 14:00:00;384,5510774529567;0;0;0;203,54991724472646
2024-02-07 15:00:00;385,8501783775949;0;0;0;169,7509835536905
2024-02-07 16:00:00;385,938171436307;0;0;0;169,27546895452178
2024-02-07 17:00:00;384,41912709585057;0;0;0;168,44513730089815
2024-02-07 18:00:00;402,84327142573375;1;1;0;216,96893733228907
2024-02-07 19:00:00;400,5121410470923;1;0;0;171,8291732375818
2024-02-07 20:00:00;413,0172603987645;2;0;0;233,90354146843077
2024-02-07 21:00:00;399,8593769512743;1;0;0;216,38786133980025
2024-02-07 22:00:00;390,77641691498326;0;0;0;187,05275136294804
2024-02-07 23:00:00;390,00368607643264;0;0;0;170,8002911653668
2024-02-08 00:00:00;402,2786316741361;1;0;0;205,37483528846084
2024-02-08 01:00:00;390,2474259856784;0;0;0;179,41955417321788
2024-02-08 02:00:00;386,2014173322792;0;0;0;160,80004549223256
2024-02-08 03:00:00;401,68495081500924;1;0;0;206,54864732051325
2024-02-08 04:00:00;397,5661278318243;1;0;0;195,28560148040086
2024-02-08 05:00:00;400,56157349557475;1;0;0;228,93758314616332
2024-02-08 06:00:00;390,67646216136495;0;0;0;205,22006510270575
2024-02-08 07:00:00;390,5726438767232;0;0;0;203,45877359670132
2024-02-08 08:00:00;411,0374744559378;2;0;1;247,94993094180126
2024-02-08 09:00:00;388,227050687341;0;0;0;167,78338363112644
2024-02-08 10:00:00;390,14933401195236;0;0;0;202,82195281650823
2024-02-08 11:00:00;389,7916621043289;0;0;0;178,96961491858792
2024-02-08 12:00:00;403,4970424772383;1;0;0;220,9377009470076
2024-02-08 13:00:00;388,13434970002356;0;0;0;204,34933824221602
2024-02-08 14:00:00;392,0267087034477;0;0;0;191,98708817819755
2024-02-08 15:00:00;391,3842027960898;0;0;0;193,24096419733658
2024-02-08 16:00:00;404,55947620369335;1;0;0;197,89612660869207
2024-02-08 17:00:00;391,64775720956834;0;0;0;198,2430073944202
2024-02-08 18:00:00;402,192784686531;1;0;0;199,48032997481852
2024-02-08 19:00:00;411,2911827753248;2;0;0;259,14051483942217
2024-02-08 20:00:00;390,4343489773794;0;0;0;182,98503005232462
2024-02-08 21:00:00;389,6767848804507;0;1;0;144,10138706033408
2024-02-08 22:00:00;392,00463102517205;0;0;0;183,97928307177455
2024-02-08 23:00:00;405,68475134605075;1;0;0;222,1524264814464
2024-02-09 00:00:00;388,1617182100223;0;0;0;189,08369361553682
2024-02-09 01:00:00;403,334726872644;1;0;0;232,1576255326924
2024-02-09 02:00:00;405,14459048246493;1;0;0;218,9437463238287
2024-02-09 03:00:00;393,3854120987438;0;0;0;212,25282755603527
2024-02-09 04:00:00;402,92140978788893;1;0;0;162,05307467355328
2024-02-09 05:00:00;387,8364486101452;0;0;0;166,6582796756814
2024-02-09 06:00:00;389,6678022504897;0;0;0;164,29042107870282
2024-02-09 07:00:00;418,86624497396497;2;0;0;238,22536553233488
2024-02-09 08:00:00;389,3985188707634;0;0;0;200,8529516066957
2024-02-09 09:00:00;387,8589359244609;0;0;0;194,47219650820065
2024-02-09 10:00:00;386,28895343832005;0;0;0;161,49341362253745
2024-02-09 11:00:00;411,71678308965846;2;0;0;263,2431394126282
2024-02-09 12:00:00;399,7606282277055;1;0;0;212,56047120121247
2024-02-09 13:00:00;402,87055676231085;1;0;0;211,29765977946252
2024-02-09 14:00:00;392,1747548149852;0;0;0;178,40141969142996
2024-02-09 15:00:00;390,3469206681655;0;0;0;172,07831371423785
2024-02-09 16:00:00;391,17695274632933;0;0;0;196,75371104825533
2024-02-09 17:00:00;392,1397056088343;0;0;0;202,46598236321068
2024-02-09 18:00:00;407,29046024570647;1;0;0;234,7496360639598
2024-02-09 19:00:00;392,5631684556518;0;0;0;155,00679160131622
2024-02-09 20:00:00;403,17192525709265;1;0;0;225,00169717195172
2024-02-09 21:00:00;392,65078547761146;0;0;0;202,28031289920156
2024-02-09 22:00:00;402,517104861274;1;0;0;205,9199070906106
2024-02-09 23:00:00;393,5449993494187;0;0;0;195,23148476726712
2024-02-10 00:00:00;405,05008663869336;1;0;0;191,06778975694647
2024-02-10 01:00:00;391,149110428065;0;0;0;166,05550575739923
2024-02-10 02:00:00;391,8950873253315;0;0;0;184,29997902770435
2024-02-10 03:00:00;408,8534518304937;1;0;0;228,98313517809726
2024-02-10 04:00:00;393,5482605012914;0;0;0;200,7873775678914
2024-02-10 05:00:00;406,3471329244186;1;0;0;206,64109018160792
2024-02-10 06:00:00;393,8686922765506;0;0;0;189,16462910277372
2024-02-10 07:00:00;408,3328002470886;1;0;0;224,38131647778752
2024-02-10 08:00:00;405,9869831164929;1;0;0;236,54222754936112
2024-02-10 09:00:00;403,3619971026287;1;0;0;245,72797613381843
2024-02-10 10:00:00;389,53112219019147;0;0;0;214,89137648452854
2024-02-10 11:00:00;414,4252635252317;2;0;0;220,93999332260483
2024-02-10 12:00:00;405,2505545860312;1;0;0;224,25285903234254
2024-02-10 13:00:00;402,01211638324514;1;0;0;196,62353630604426
2024-02-10 14:00:00;386,22877444497504;0;0;0;174,1241539165938
2024-02-10 15:00:00;387,0420141451799;0;0;0;185,02549400295624
2024-02-10 16:00:00;392,03747987055795;0;0;0;191,97030358902595
2024-02-10 17:00:00;398,97778835661705;1;0;0;207,80332928792615
2024-02-10 18:00:00;387,88489203613176;0;0;0;206,30056508970588
2024-02-10 19:00:00;385,8562526654878;0;0;0;187,2804171337015
2024-02-10 20:00:00;388,2955462751487;0;0;0;175,79866205409314
2024-02-10 21:00:00;388,1696591237469;0;0;0;180,8082789453323
2024-02-10 22:00:00;388,50758818620255;0;0;0;196,92185142423978
2024-02-10 23:00:00;390,21464482136287;0;0;0;196,6972744464847
2024-02-11 00:00:00;402,71951177286803;1;0;0;210,84098755426695
2024-02-11 01:00:00;386,6507923754537;0;0;0;144,46490147563733
2024-02-11 02:00:00;384,6041048061232;0;0;0;149,7257489772924
2024-02-11 03:00:00;390,91766319054994;0;0;0;190,19680636835804
2024-02-11 04:00:00;398,63181993220053;1;0;0;175,64639901829852
2024-02-11 05:00:00;411,3750737341317;2;0;0;238,41874569967828
2024-02-11 06:00:00;397,55839943011154;1;0;0;196,8089182032489
2024-02-11 07:00:00;402,05992294281685;1;0;0;234,7309318391733
2024-02-11 08:00:00;399,5702870253281;1;0;0;186,53078386812595
2024-02-11 09:00:00;411,81071740604466;2;0;0;207,55638301804964
2024-02-11 10:00:00;387,2111921661018;0;0;0;170,31451199826375
2024-02-11 11:00:00;425,2214097237676;3;0;0;288,84708175912897
2024-02-11 12:00:00;387,3640058811408;0;0;0;197,50577865177826
2024-02-11 13:00:00;415,72784067879;2;0;0;236,20680881734953
2024-02-11 14:00:00;383,62282608310016;0;0;0;176,92041838290535
2024-02-11 15:00:00;400,30962234159114;1;0;0;192,18359605989667
